YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WS10M,CLRSKY_SFC_SW_DWN
2022,8,23,23,0,26.32,1.82,0
2022,8,24,0,0,26.12,1.89,0
2022,8,24,1,0,25.9,2.01,0
2022,8,24,2,0,25.77,2.18,0
2022,8,24,3,0,25.69,2.36,0
2022,8,24,4,0,25.65,2.44,0
2022,8,24,5,0,25.64,2.42,0
2022,8,24,6,42.77,26.04,2.24,41.73
2022,8,24,7,232.68,27.17,2.38,240.52
2022,8,24,8,442.65,27.99,2.47,473.42
2022,8,24,9,549.54,28.52,2.55,688.35
2022,8,24,10,634.52,28.86,2.74,839.33
2022,8,24,11,711.38,29.08,2.92,924.95
2022,8,24,12,688.96,29.22,3.05,934.4
2022,8,24,13,540.98,29.2,3.08,867.95
2022,8,24,14,470.91,29.1,3.13,727.67
2022,8,24,15,299.67,28.83,3.12,529.98
2022,8,24,16,142.33,28.35,2.97,298.88
2022,8,24,17,31.95,27.57,2.77,83.52
2022,8,24,18,0,26.76,2.68,0
2022,8,24,19,0,26.55,2.81,0
2022,8,24,20,0,26.38,2.9,0
2022,8,24,21,0,26.26,2.95,0
2022,8,24,22,0,26.16,3,0
2022,8,24,23,0,26.06,3.07,0
2022,8,25,0,0,25.98,3.15,0
2022,8,25,1,0,25.9,3.22,0
2022,8,25,2,0,25.81,3.22,0
2022,8,25,3,0,25.74,3.2,0
2022,8,25,4,0,25.69,3.22,0
2022,8,25,5,0,25.7,3.25,0
2022,8,25,6,38.98,25.94,3.31,41.8
2022,8,25,7,164.29,26.65,3.67,233.85
2022,8,25,8,281.54,27.16,3.95,475.3
2022,8,25,9,381.95,27.64,4.42,691.15
2022,8,25,10,569.73,27.87,4.78,846.5
2022,8,25,11,417.58,28.03,5.02,933.62
2022,8,25,12,399.66,28.12,5.14,944.67
2022,8,25,13,205.87,28.19,5.13,878.08
2022,8,25,14,117.55,28.02,4.76,740.58
2022,8,25,15,52.1,27.88,4.41,532.8
2022,8,25,16,35.09,27.68,4.1,292.98
2022,8,25,17,10.27,27.19,3.56,81.92
2022,8,25,18,0,26.6,3.33,0
2022,8,25,19,0,26.48,3.35,0
2022,8,25,20,0,26.4,3.31,0
2022,8,25,21,0,26.3,3.3,0
2022,8,25,22,0,26.25,3.24,0
2022,8,25,23,0,26.2,3.15,0
2022,8,26,0,0,26.14,3.08,0
2022,8,26,1,0,26.06,3.06,0
2022,8,26,2,0,25.98,3.03,0
2022,8,26,3,0,25.9,2.99,0
2022,8,26,4,0,25.83,2.98,0
2022,8,26,5,0,25.79,3,0
2022,8,26,6,19.83,26.1,2.93,39.12
2022,8,26,7,62.73,27.12,3.26,220.65
2022,8,26,8,85.41,27.75,3.66,453.5
2022,8,26,9,150.93,28.21,3.85,661.92
2022,8,26,10,133.16,28.56,3.68,819.55
2022,8,26,11,116.14,28.77,3.28,910.67
2022,8,26,12,123.83,28.78,2.91,934.8
2022,8,26,13,174.97,28.63,2.73,867.5
2022,8,26,14,212.41,28.41,2.65,723.98
2022,8,26,15,161.98,28.18,2.49,531.7
2022,8,26,16,80.08,27.93,2.41,297.48
2022,8,26,17,17.36,27.22,2.22,84.5
2022,8,26,18,0,26.4,2.04,0
2022,8,26,19,0,26.13,2.08,0
2022,8,26,20,0,25.94,2.14,0
2022,8,26,21,0,25.82,2.24,0
2022,8,26,22,0,25.75,2.3,0
2022,8,26,23,0,25.67,2.37,0
2022,8,27,0,0,25.6,2.39,0
2022,8,27,1,0,25.53,2.42,0
2022,8,27,2,0,25.44,2.51,0
2022,8,27,3,0,25.37,2.59,0
2022,8,27,4,0,25.33,2.55,0
2022,8,27,5,0,25.26,2.44,0
2022,8,27,6,39.4,25.47,2.21,45.05
2022,8,27,7,208.84,26.37,2.14,241.23
2022,8,27,8,412.27,27.1,2.13,464.9
2022,8,27,9,566.41,27.56,1.92,700.77
2022,8,27,10,736.88,27.6,1.79,854.45
2022,8,27,11,752.13,27.68,1.61,939.12
2022,8,27,12,622.91,27.8,1.32,928.7
2022,8,27,13,505.14,27.93,1.09,857.8
2022,8,27,14,311.86,28.13,0.99,709.27
2022,8,27,15,130.31,27.98,0.97,487.17
2022,8,27,16,101.06,27.86,0.9,273.42
2022,8,27,17,30.7,27.17,0.75,72.4
2022,8,27,18,0,26.48,0.74,0
2022,8,27,19,0,26.19,0.77,0
2022,8,27,20,0,26.05,0.72,0
2022,8,27,21,0,26.01,0.59,0
2022,8,27,22,0,26.01,0.46,0
2022,8,27,23,0,26.03,0.37,0
2022,8,28,0,0,26.02,0.37,0
2022,8,28,1,0,25.93,0.52,0
2022,8,28,2,0,25.84,0.77,0
2022,8,28,3,0,25.62,1.13,0
2022,8,28,4,0,25.33,1.48,0
2022,8,28,5,0,25.16,1.7,0
2022,8,28,6,38.19,25.38,1.72,40.9
2022,8,28,7,212.7,27.01,1.9,234.08
2022,8,28,8,418.1,28.13,1.97,467.23
2022,8,28,9,566.6,28.41,2.42,677.62
2022,8,28,10,667.71,28.82,2.68,833.02
2022,8,28,11,692.37,29.11,2.87,919.7
2022,8,28,12,645.83,29.34,3.02,941.15
2022,8,28,13,647.8,29.33,2.99,871.33
2022,8,28,14,433.23,29.2,2.77,728.12
2022,8,28,15,217.94,28.91,2.57,525.88
2022,8,28,16,135.55,28.58,2.18,293.1
2022,8,28,17,39.53,27.96,1.84,80.77
2022,8,28,18,0,27.08,1.59,0
2022,8,28,19,0,26.78,1.68,0
2022,8,28,20,0,26.57,1.79,0
2022,8,28,21,0,26.42,1.91,0
2022,8,28,22,0,26.3,1.92,0
2022,8,28,23,0,26.21,1.86,0
2022,8,29,0,0,26.05,1.79,0
2022,8,29,1,0,25.9,1.8,0
2022,8,29,2,0,25.73,1.86,0
2022,8,29,3,0,25.6,1.95,0
2022,8,29,4,0,25.49,2.02,0
2022,8,29,5,0,25.44,2.03,0
2022,8,29,6,24.38,25.77,1.87,37.7
2022,8,29,7,81.8,26.78,1.94,207.52
2022,8,29,8,121.68,27.58,1.87,437.95
2022,8,29,9,209.41,27.82,1.87,644.1
2022,8,29,10,279.22,28.08,1.85,789.02
2022,8,29,11,477.59,28.26,1.87,869.85
2022,8,29,12,629.72,28.31,1.9,881.15
2022,8,29,13,597.36,28.29,1.95,810.88
2022,8,29,14,457.37,28.13,1.96,660.52
2022,8,29,15,316.33,28.02,1.89,464.7
2022,8,29,16,162.8,27.69,1.84,245.98
2022,8,29,17,41.62,27.11,1.83,64.88
2022,8,29,18,0,26.44,1.85,0
2022,8,29,19,0,26.23,2.07,0
2022,8,29,20,0,26.1,2.28,0
2022,8,29,21,0,26.03,2.43,0
2022,8,29,22,0,25.94,2.55,0
2022,8,29,23,0,25.85,2.64,0
2022,8,30,0,0,25.75,2.63,0
2022,8,30,1,0,25.65,2.53,0
2022,8,30,2,0,25.55,2.45,0
2022,8,30,3,0,25.5,2.45,0
2022,8,30,4,0,25.47,2.43,0
2022,8,30,5,0,25.44,2.44,0
2022,8,30,6,28.2,25.76,2.44,39.02
2022,8,30,7,134.2,26.8,2.78,216.67
2022,8,30,8,307.73,27.27,3.13,442.35
2022,8,30,9,505.11,27.61,3.42,654.2
2022,8,30,10,617.16,27.98,3.48,812.7
2022,8,30,11,526.29,28.38,3.15,898.55
2022,8,30,12,484.63,28.62,2.77,908.33
2022,8,30,13,328.47,28.72,2.63,837.85
2022,8,30,14,266.33,28.61,2.43,704.95
2022,8,30,15,199.36,28.48,2.14,494.42
2022,8,30,16,163.54,28.03,2.11,271.4
2022,8,30,17,34.42,27.19,2.12,73.85
2022,8,30,18,0,26.47,2.24,0
2022,8,30,19,0,26.25,2.49,0
2022,8,30,20,0,26.1,2.7,0
2022,8,30,21,0,25.96,2.81,0
2022,8,30,22,0,25.81,2.64,0
2022,8,30,23,0,25.66,2.41,0
2022,8,31,0,0,25.52,2.17,0
2022,8,31,1,0,25.4,2.03,0
2022,8,31,2,0,25.34,1.98,0
2022,8,31,3,0,25.29,1.99,0
2022,8,31,4,0,25.29,1.99,0
2022,8,31,5,0,25.26,1.96,0
2022,8,31,6,36.85,25.62,1.88,42.05
2022,8,31,7,184.47,26.73,2.13,231.98
2022,8,31,8,378.88,27.41,2.3,464.75
2022,8,31,9,569.7,27.98,2.22,685.67
2022,8,31,10,731.59,28.55,2.06,838.3
2022,8,31,11,715.36,28.94,2,926.73
2022,8,31,12,719.23,29.13,2.06,964.08
2022,8,31,13,777.62,29.14,2.23,889.92
2022,8,31,14,542.56,29.02,2.36,745.15
2022,8,31,15,315.41,28.8,2.25,543.17
2022,8,31,16,160.74,28.56,2.02,309.12
2022,8,31,17,51.03,27.98,1.8,85.17
2022,8,31,18,0,27.37,1.79,0
2022,8,31,19,0,27.23,1.9,0
2022,8,31,20,0,27.14,1.95,0
2022,8,31,21,0,27.07,2,0
2022,8,31,22,0,26.94,2.06,0
2022,8,31,23,0,26.8,2.09,0
2022,9,1,0,0,26.68,2.03,0
2022,9,1,1,0,26.57,1.95,0
2022,9,1,2,0,26.49,1.86,0
2022,9,1,3,0,26.39,1.81,0
2022,9,1,4,0,26.29,1.76,0
2022,9,1,5,0,26.1,1.73,0
2022,9,1,6,46.47,26.14,1.7,50.58
2022,9,1,7,251.88,27.13,1.88,265.2
2022,9,1,8,465.01,28.05,1.97,483.98
2022,9,1,9,543.75,28.53,2.03,681
2022,9,1,10,664.95,29,2.06,826.6
2022,9,1,11,759.78,29.36,2.11,901.62
2022,9,1,12,763.7,29.44,2.22,963.08
2022,9,1,13,596.6,29.35,2.32,883.12
2022,9,1,14,354.99,29.09,2.42,738.33
2022,9,1,15,301.43,28.77,2.47,533.5
2022,9,1,16,205.89,28.43,2.27,297.8
2022,9,1,17,70.21,27.83,2.13,88.52
2022,9,1,18,0,27.12,1.94,0
2022,9,1,19,0,26.91,2.03,0
2022,9,1,20,0,26.8,2.04,0
2022,9,1,21,0,26.76,2.02,0
2022,9,1,22,0,26.7,2.01,0
2022,9,1,23,0,26.58,1.98,0
2022,9,2,0,0,26.44,1.97,0
2022,9,2,1,0,26.29,1.97,0
2022,9,2,2,0,26.16,1.94,0
2022,9,2,3,0,26.08,1.91,0
2022,9,2,4,0,26.03,1.9,0
2022,9,2,5,0,25.94,1.97,0
2022,9,2,6,36.71,26.14,1.96,50.8
2022,9,2,7,117.77,27.38,2.26,263.3
2022,9,2,8,249.79,28.35,2.46,496.02
2022,9,2,9,414.48,28.83,2.68,688.58
2022,9,2,10,537.55,29.23,3.04,830.65
2022,9,2,11,553.66,29.55,3.48,907.73
2022,9,2,12,285.89,29.66,3.77,948.55
2022,9,2,13,208.11,29.64,3.98,868.9
2022,9,2,14,201.64,29.42,4.2,724.25
2022,9,2,15,260.74,28.94,4.27,533.7
2022,9,2,16,142.77,28.34,3.96,302.8
2022,9,2,17,54.04,27.64,3.28,81.95
2022,9,2,18,0,26.8,2.77,0
2022,9,2,19,0,26.55,2.72,0
2022,9,2,20,0,26.41,2.63,0
2022,9,2,21,0,26.27,2.61,0
2022,9,2,22,0,26.13,2.66,0
2022,9,2,23,0,25.94,2.79,0
2022,9,3,0,0,25.76,2.93,0
2022,9,3,1,0,25.66,3.06,0
2022,9,3,2,0,25.58,3.1,0
2022,9,3,3,0,25.55,3.03,0
2022,9,3,4,0,25.51,2.92,0
2022,9,3,5,0,25.44,2.94,0
2022,9,3,6,35.58,25.9,3.06,51.8
2022,9,3,7,182.2,27.05,3.64,260.38
2022,9,3,8,359.23,27.78,4.02,479
2022,9,3,9,463.72,28.42,4.42,670
2022,9,3,10,610.73,28.87,4.86,821.92
2022,9,3,11,685.87,29.08,5.27,903.62
2022,9,3,12,688.27,28.98,5.39,898.17
2022,9,3,13,599.9,28.67,5.2,832.52
2022,9,3,14,516.42,28.21,4.76,696.4
2022,9,3,15,364.05,27.76,4.22,496.48
2022,9,3,16,192.9,27.4,3.55,271.8
2022,9,3,17,52.02,26.98,2.89,72.77
2022,9,3,18,0,26.59,2.68,0
2022,9,3,19,0,26.58,2.72,0
2022,9,3,20,0,26.61,2.7,0
2022,9,3,21,0,26.63,2.71,0
2022,9,3,22,0,26.62,2.71,0
2022,9,3,23,0,26.57,2.68,0
2022,9,4,0,0,26.5,2.62,0
2022,9,4,1,0,26.41,2.65,0
2022,9,4,2,0,26.33,2.78,0
2022,9,4,3,0,26.26,2.84,0
2022,9,4,4,0,26.23,2.62,0
2022,9,4,5,0,26.26,2.38,0
2022,9,4,6,41.05,26.54,2.38,52.35
2022,9,4,7,194.59,27.62,2.75,267.98
2022,9,4,8,393.76,28.33,3.48,495.58
2022,9,4,9,470.58,28.85,3.79,684.23
2022,9,4,10,578.82,29.18,3.83,838.88
2022,9,4,11,539.53,29.44,3.56,920.67
2022,9,4,12,255.16,29.65,3.26,963.83
2022,9,4,13,364.06,29.65,3.08,885.62
2022,9,4,14,349.96,29.49,2.93,758.95
2022,9,4,15,286.41,29.22,2.73,531.08
2022,9,4,16,145.87,28.78,2.49,313.95
2022,9,4,17,39.34,27.96,2.4,88.5
2022,9,4,18,0,27.22,2.48,0
2022,9,4,19,0,27,2.59,0
2022,9,4,20,0,26.83,2.44,0
2022,9,4,21,0,26.74,2.17,0
2022,9,4,22,0,26.69,2.12,0
2022,9,4,23,0,26.56,2.2,0
2022,9,5,0,0,26.43,2.23,0
2022,9,5,1,0,26.32,2.31,0
2022,9,5,2,0,26.24,2.41,0
2022,9,5,3,0,26.19,2.53,0
2022,9,5,4,0,26.08,2.55,0
2022,9,5,5,0,25.96,2.46,0
2022,9,5,6,18.98,26.2,2.35,54.05
2022,9,5,7,141.12,27.33,2.26,271.4
2022,9,5,8,234.12,28.43,1.95,501.08
2022,9,5,9,275.35,29.98,1.22,685.83
2022,9,5,10,251.21,30.58,0.93,838.65
2022,9,5,11,80.66,30.79,0.91,917.52
2022,9,5,12,152.57,30.96,0.89,942.02
2022,9,5,13,172.59,30.94,0.85,864.12
2022,9,5,14,140.2,31,0.74,745.4
2022,9,5,15,235.34,30.83,0.8,547.85
2022,9,5,16,115.56,30.04,1.11,312.12
2022,9,5,17,38.71,29.15,1.54,83.77
2022,9,5,18,0,27.79,1.9,0
2022,9,5,19,0,27.15,2.21,0
2022,9,5,20,0,26.76,2.41,0
2022,9,5,21,0,26.48,2.47,0
2022,9,5,22,0,26.29,2.45,0
2022,9,5,23,0,26.11,2.48,0
2022,9,6,0,0,25.95,2.51,0
2022,9,6,1,0,25.8,2.47,0
2022,9,6,2,0,25.69,2.4,0
2022,9,6,3,0,25.6,2.33,0
2022,9,6,4,0,25.58,2.26,0
2022,9,6,5,0,25.61,2.24,0
2022,9,6,6,45.27,25.96,2.11,49.7
2022,9,6,7,225.74,27.15,2.11,254.12
2022,9,6,8,423.16,28.18,1.98,474.85
2022,9,6,9,584.99,28.76,1.75,672.73
2022,9,6,10,709.79,29.16,1.63,829.6
2022,9,6,11,710.83,29.59,1.52,904.23
2022,9,6,12,765.44,29.9,1.38,962.65
2022,9,6,13,695.34,30.09,1.27,877.95
2022,9,6,14,542.11,30.14,1.28,734.08
2022,9,6,15,381.51,29.91,1.39,543.5
2022,9,6,16,172.53,29.8,1.56,294.6
2022,9,6,17,49.98,29.11,1.71,79.38
2022,9,6,18,0,28.14,1.67,0
2022,9,6,19,0,27.9,1.76,0
2022,9,6,20,0,27.8,1.8,0
